property_id,current_outreach_dispo,proposed_outreach_dispo,action,n_sms_messages_in_thread,jev_choice,jev_confidence,is_suppression_relevant,reason,ledger_generated_at
03174d5f-9b8c-490d-990f-e0078426568c,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
031812ed-5748-4ba8-8a0a-2ca8828ebbab,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.96,False,Jev agrees with existing label (conf 0.96).,2026-09-20T05:32:11.711755+00:00
031ab158-065e-4092-81a1-e1296b31474a,nurture,nurture,HOLD_LOW_SIGNAL,2,unclear,0.49,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
032cdcd6-b39c-44d6-a600-3645266db18f,not_interested,not_interested,CONFIRMED,2,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
032fb641-a32e-4942-ba78-0cf848e9a57e,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
033fa6db-bd37-446d-be9b-62063e9c696e,opted_out,opted_out,CONFIRMED,5,opted_out,1.0,True,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
0343601b-4004-42ec-b612-c689f69bb13b,needs_sequence,nurture,RECLASSIFY,3,nurture,0.9,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.9).",2026-09-20T05:32:11.711755+00:00
03443eab-f400-40a9-9266-285b105e3340,nurture,nurture,CONFIRMED,8,nurture,0.97,False,Jev agrees with existing label (conf 0.97).,2026-09-20T05:32:11.711755+00:00
0346b1c9-7f6f-4b1b-bb9e-9c28b9d5f5a1,wrong_number,wrong_number,CONFIRMED,4,wrong_number,0.94,False,Jev agrees with existing label (conf 0.94).,2026-09-20T05:32:11.711755+00:00
034fd851-2a90-432a-884c-2232a10ca1e1,wrong_number,wrong_number,CONFIRMED,3,wrong_number,0.97,False,Jev agrees with existing label (conf 0.97).,2026-09-20T05:32:11.711755+00:00
03527c11-0b0c-4314-a420-5e61fd24398a,nurture,not_interested,RECLASSIFY,4,not_interested,0.44,False,"Jev disagrees with 'nurture', proposes 'not_interested' (conf 0.44).",2026-09-20T05:32:11.711755+00:00
0355d868-3b34-4723-9717-81c0e12177b9,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
0356c316-f98e-4802-afea-cc749bae0124,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
0359a84a-9a67-4597-85f1-9b74e5db0718,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
036868f2-ac31-4d02-92dd-8448081967d2,nurture,nurture,CONFIRMED,3,nurture,0.52,False,Jev agrees with existing label (conf 0.52).,2026-09-20T05:32:11.711755+00:00
036cbd51-c4fa-4f87-be74-f1caef7db379,nurture,nurture,HOLD_LOW_SIGNAL,3,unclear,0.48,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
03739e1c-4e90-4732-808b-db1764e5ba33,wrong_number,wrong_number,HOLD_LOW_SIGNAL,2,unclear,0.48,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
0376d5c6-e0a2-4b83-b644-2acd3444933c,wrong_number,wrong_number,HOLD_LOW_SIGNAL,2,unclear,0.99,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
03789659-597e-41b3-bdec-83dc6b32afea,opted_out,opted_out,CONFIRMED,7,opted_out,1.0,True,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
037a1133-4373-4747-bb19-b61da72457a5,not_interested,not_interested,CONFIRMED,5,not_interested,0.78,False,Jev agrees with existing label (conf 0.78).,2026-09-20T05:32:11.711755+00:00
037d4bae-c555-49e0-bc60-13ca4a64f455,needs_sequence,wrong_number,RECLASSIFY,4,wrong_number,0.84,False,"Jev disagrees with 'needs_sequence', proposes 'wrong_number' (conf 0.84).",2026-09-20T05:32:11.711755+00:00
03815fb3-dcbe-4876-b32a-81ecdd3cc2c5,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.66,False,Jev agrees with existing label (conf 0.66).,2026-09-20T05:32:11.711755+00:00
0385fc35-df83-4fbd-bf4e-e2c03da754bc,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
0390211b-94f8-4909-af32-6251834f1057,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
03911b37-f7cd-4dad-a273-b23326202b82,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
039aa65d-ced5-4935-8b3e-44a3f5e3b588,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
039b3481-530f-4f17-a321-64552606e04a,dnc,not_interested,RECLASSIFY_REVIEW_SUPPRESSION,6,not_interested,0.99,True,"No legal language found; text matches 'not_interested' (conf 0.99). CHECK: does a separate suppression record need updating, not just outreach_dispo?",2026-09-20T05:32:11.711755+00:00
03a8b939-4450-4a36-ac05-9135e3a73ecb,dnc,nurture,RECLASSIFY_REVIEW_SUPPRESSION,2,nurture,0.76,True,"No legal language found; text matches 'nurture' (conf 0.76). CHECK: does a separate suppression record need updating, not just outreach_dispo?",2026-09-20T05:32:11.711755+00:00
03a8de03-9cdd-40bb-80b3-68eada0067e0,opted_out,opted_out,CONFIRMED,4,opted_out,1.0,True,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
03ae67d9-f923-411e-81f8-385018b39bdd,wrong_number,opted_out,RECLASSIFY,2,opted_out,0.77,False,"Jev disagrees with 'wrong_number', proposes 'opted_out' (conf 0.77).",2026-09-20T05:32:11.711755+00:00
03ca1ca3-6818-485c-9f00-ad1e78520c1a,not_interested,not_interested,CONFIRMED,4,not_interested,0.97,False,Jev agrees with existing label (conf 0.97).,2026-09-20T05:32:11.711755+00:00
03d2e2fd-1a39-4ac3-94ce-cf59464f1867,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
03dd4b17-12b5-4b63-8112-f6de67008bb2,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
03deaf9c-0a55-4d67-99d8-37244008da54,opted_out,not_interested,RECLASSIFY_REVIEW_SUPPRESSION,2,not_interested,0.99,True,"Jev disagrees with opted_out, proposes 'not_interested' (conf 0.99). CHECK: does a separate suppression record need updating before relabeling away from opted_out?",2026-09-20T05:32:11.711755+00:00
03e6ea4d-55a8-4cee-865c-647b7fa37ca2,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
03ef8014-5450-4b34-ae3b-ee667a45fd67,not_interested,not_interested,CONFIRMED,5,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
03f192dd-ed3a-4490-8e3c-2cb2a6ee46e2,wrong_number,wrong_number,CONFIRMED,6,wrong_number,0.99,False,Jev agrees with existing label (conf 0.99).,2026-09-20T05:32:11.711755+00:00
04031c74-3737-45f0-9071-69ed935d8efe,needs_sequence,nurture,RECLASSIFY,4,nurture,0.74,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.74).",2026-09-20T05:32:11.711755+00:00
040b320a-6446-4db2-a4da-798be1f27c2d,not_interested,opted_out,RECLASSIFY,2,opted_out,1.0,False,"Jev disagrees with 'not_interested', proposes 'opted_out' (conf 1.0).",2026-09-20T05:32:11.711755+00:00
0416050c-bb82-4277-8730-2563b10a2851,needs_sequence,nurture,RECLASSIFY,3,nurture,0.9,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.9).",2026-09-20T05:32:11.711755+00:00
0417ce08-8ce7-4ba3-8151-cd437c47d79e,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
041eafb4-32a4-4a39-bb20-6b864689bd9f,nurture,nurture,HOLD_LOW_SIGNAL,3,unclear,0.72,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
041fddf9-5cdc-4681-bc4a-03ab8bcb0482,wrong_number,wrong_number,CONFIRMED,4,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
0424815f-3c2b-4991-8931-b5479793c3e0,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.7,False,Jev agrees with existing label (conf 0.7).,2026-09-20T05:32:11.711755+00:00
043838ee-1abb-42da-89fe-fd273e438954,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
0441d27b-c352-4589-99fa-ae34bde689bb,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.99,False,Jev agrees with existing label (conf 0.99).,2026-09-20T05:32:11.711755+00:00
04453f31-3b41-44b3-85f6-664b7865278e,not_interested,opted_out,RECLASSIFY,7,opted_out,0.99,False,"Jev disagrees with 'not_interested', proposes 'opted_out' (conf 0.99).",2026-09-20T05:32:11.711755+00:00
0460a2ac-aca3-4b55-b418-138ac53b32fe,nurture,nurture,CONFIRMED,4,nurture,0.99,False,Jev agrees with existing label (conf 0.99).,2026-09-20T05:32:11.711755+00:00
0468d665-2521-44fb-8028-7c44d8a0aa9c,wrong_number,wrong_number,CONFIRMED,7,wrong_number,0.91,False,Jev agrees with existing label (conf 0.91).,2026-09-20T05:32:11.711755+00:00
046b5cd6-6c6b-49b6-bb2a-a347478136c5,needs_sequence,nurture,RECLASSIFY,7,nurture,0.97,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.97).",2026-09-20T05:32:11.711755+00:00
0476d8d1-a997-45e5-a528-bd690a1ae0ac,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
047e9c43-54c3-4350-aad6-a8f33e3975c5,nurture,nurture,CONFIRMED,8,nurture,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
048c6afa-913b-48eb-bb88-3e9aa9a11b55,nurture,nurture,CONFIRMED,3,nurture,0.91,False,Jev agrees with existing label (conf 0.91).,2026-09-20T05:32:11.711755+00:00
0497891a-2e76-402f-8ee7-c5d5be1bf956,needs_sequence,not_interested,RECLASSIFY,4,not_interested,0.93,False,"Jev disagrees with 'needs_sequence', proposes 'not_interested' (conf 0.93).",2026-09-20T05:32:11.711755+00:00
04a046c9-1105-473d-874c-e29d61cb68f5,needs_sequence,not_interested,RECLASSIFY,4,not_interested,1.0,False,"Jev disagrees with 'needs_sequence', proposes 'not_interested' (conf 1.0).",2026-09-20T05:32:11.711755+00:00
04b413b2-d0a2-4e00-a616-3230f529d89b,dnc,opted_out,RECLASSIFY_REVIEW_SUPPRESSION,2,opted_out,0.98,True,"No legal language found; text matches 'opted_out' (conf 0.98). CHECK: does a separate suppression record need updating, not just outreach_dispo?",2026-09-20T05:32:11.711755+00:00
04bc71c6-8d81-4389-97c6-93243ef01afa,needs_sequence,nurture,RECLASSIFY,2,nurture,0.71,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.71).",2026-09-20T05:32:11.711755+00:00
04d0b0bf-665e-4502-bdc4-080135bdfb59,needs_sequence,nurture,RECLASSIFY,5,nurture,0.98,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.98).",2026-09-20T05:32:11.711755+00:00
04d3d005-9125-44f2-88e7-3c65f7318331,wrong_number,wrong_number,HOLD_LOW_SIGNAL,1,unclear,0.99,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
04d8c8e2-9d69-41a1-b125-3d801ac900eb,wrong_number,wrong_number,CONFIRMED,4,wrong_number,0.56,False,Jev agrees with existing label (conf 0.56).,2026-09-20T05:32:11.711755+00:00
04dc8f39-6716-4890-8f99-aed07f570437,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
04ee8ca1-051f-441a-939c-824bd7b8600c,nurture,nurture,CONFIRMED,3,nurture,0.58,False,Jev agrees with existing label (conf 0.58).,2026-09-20T05:32:11.711755+00:00
04f2a07d-1289-4c1a-84a7-ce3b2543cf1a,wrong_number,not_interested,RECLASSIFY,2,not_interested,0.59,False,"Jev disagrees with 'wrong_number', proposes 'not_interested' (conf 0.59).",2026-09-20T05:32:11.711755+00:00
04f5b7a2-d3fc-43e8-b4cf-c99dfb5a42cd,nurture,nurture,CONFIRMED,3,nurture,0.8200000000000001,False,Jev agrees with existing label (conf 0.8200000000000001).,2026-09-20T05:32:11.711755+00:00
04fa7770-11be-4b30-b30b-7fa7d0a0a568,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
04fc7bff-8710-4ce8-a7e0-6cfe592b3e98,needs_sequence,not_interested,RECLASSIFY,4,not_interested,1.0,False,"Jev disagrees with 'needs_sequence', proposes 'not_interested' (conf 1.0).",2026-09-20T05:32:11.711755+00:00
050628d2-ab7e-462d-b7a1-40da411b056d,nurture,nurture,CONFIRMED,3,nurture,0.41000000000000003,False,Jev agrees with existing label (conf 0.41000000000000003).,2026-09-20T05:32:11.711755+00:00
05091e32-3451-4cbc-9e99-3621889d5571,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
050e4c61-976b-42a1-b6c4-0c521b0f61d6,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
051a3ad9-fdd5-42bb-8dce-fc992391851a,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
051fc831-cb72-4ba2-ae67-02250f5ab5bc,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
0527bd1d-4c61-4726-8173-ed7c0d73fe06,nurture,nurture,CONFIRMED,3,nurture,0.57,False,Jev agrees with existing label (conf 0.57).,2026-09-20T05:32:11.711755+00:00
0528fdac-1d58-49d6-bfc4-bf070f6d721a,needs_sequence,nurture,RECLASSIFY,3,nurture,0.9,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.9).",2026-09-20T05:32:11.711755+00:00
0534676a-c816-4cf4-9d6e-8ec4bc91abda,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
05358d71-db06-414d-a091-d0b39ae01be8,wrong_number,wrong_number,CONFIRMED,3,wrong_number,0.94,False,Jev agrees with existing label (conf 0.94).,2026-09-20T05:32:11.711755+00:00
054a93bd-d9c7-4e69-a688-0a16f7db8237,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.74,False,Jev agrees with existing label (conf 0.74).,2026-09-20T05:32:11.711755+00:00
0551f360-b648-416f-af79-14a439bfe614,nurture,nurture,HOLD_LOW_SIGNAL,3,unclear,0.54,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
0554bff9-50b8-4734-9598-3babba401c84,nurture,nurture,CONFIRMED,3,nurture,0.86,False,Jev agrees with existing label (conf 0.86).,2026-09-20T05:32:11.711755+00:00
056263d3-56cd-4a4e-94cc-55e58d17674b,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
0570c506-b2cc-44f9-8098-d3356739cca1,needs_sequence,nurture,RECLASSIFY,6,nurture,0.9,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.9).",2026-09-20T05:32:11.711755+00:00
0573afab-b333-4445-80a6-8a5980a2198f,nurture,nurture,CONFIRMED,3,nurture,0.97,False,Jev agrees with existing label (conf 0.97).,2026-09-20T05:32:11.711755+00:00
057e9349-e2e5-4c60-8ced-4f3cb95284d9,nurture,wrong_number,RECLASSIFY,4,wrong_number,0.8,False,"Jev disagrees with 'nurture', proposes 'wrong_number' (conf 0.8).",2026-09-20T05:32:11.711755+00:00
0585dcb8-9711-4a6f-a4cd-cb0fe0a9dc9f,nurture,nurture,CONFIRMED,3,nurture,0.51,False,Jev agrees with existing label (conf 0.51).,2026-09-20T05:32:11.711755+00:00
0587a2da-26f4-4992-bc36-d991a5ad0bb8,not_interested,not_interested,CONFIRMED,9,not_interested,0.91,False,Jev agrees with existing label (conf 0.91).,2026-09-20T05:32:11.711755+00:00
0590da65-7cb5-4aa2-8fdc-fcc19fbcf823,nurture,wrong_number,RECLASSIFY,5,wrong_number,0.67,False,"Jev disagrees with 'nurture', proposes 'wrong_number' (conf 0.67).",2026-09-20T05:32:11.711755+00:00
0594a1a9-ca7d-49bc-ba6f-73c1cb1f3a88,dnc,dnc,CONFIRMED,6,dnc,0.73,True,Jev agrees with existing label (conf 0.73).,2026-09-20T05:32:11.711755+00:00
05977bfe-80a7-47cc-9d8a-c9867502ba83,dnc,dnc,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
05a59f17-e81b-4033-a3a4-8c9fd0d4f07d,dnc,dnc,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
05b94215-b245-4185-865c-df29c59fa9e6,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
05be9974-b2fa-40d5-b332-45cb987566f4,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.99,False,Jev agrees with existing label (conf 0.99).,2026-09-20T05:32:11.711755+00:00
05bf4a6f-df94-4015-bbc6-1273f09e991b,nurture,nurture,CONFIRMED,3,nurture,0.56,False,Jev agrees with existing label (conf 0.56).,2026-09-20T05:32:11.711755+00:00
05bffb9f-b6cd-4887-af2b-5f8d613418c9,opted_out,opted_out,CONFIRMED,2,opted_out,1.0,True,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
05c1a8b6-b9f6-4e2e-8f12-fd3083f63394,nurture,not_interested,RECLASSIFY,5,not_interested,0.98,False,"Jev disagrees with 'nurture', proposes 'not_interested' (conf 0.98).",2026-09-20T05:32:11.711755+00:00
05c7e8ea-a68c-4cfe-8c13-7b344d6ec204,nurture,nurture,CONFIRMED,3,nurture,0.57,False,Jev agrees with existing label (conf 0.57).,2026-09-20T05:32:11.711755+00:00
05c89f2f-14e0-4c55-adb4-d4e27e44426b,needs_sequence,wrong_number,RECLASSIFY,2,wrong_number,0.47000000000000003,False,"Jev disagrees with 'needs_sequence', proposes 'wrong_number' (conf 0.47000000000000003).",2026-09-20T05:32:11.711755+00:00
05ca6cad-840e-4524-b1ed-62ffbd78571f,needs_sequence,not_interested,RECLASSIFY,6,not_interested,0.6,False,"Jev disagrees with 'needs_sequence', proposes 'not_interested' (conf 0.6).",2026-09-20T05:32:11.711755+00:00
05cb2836-6ca7-4905-875c-88c665c5a1b6,wrong_number,wrong_number,CONFIRMED,5,wrong_number,0.83,False,Jev agrees with existing label (conf 0.83).,2026-09-20T05:32:11.711755+00:00
05cca4fe-b976-4ac2-871a-92afdfec1d96,wrong_number,nurture,RECLASSIFY,2,nurture,0.54,False,"Jev disagrees with 'wrong_number', proposes 'nurture' (conf 0.54).",2026-09-20T05:32:11.711755+00:00
05ce5dd7-788a-4a9e-9582-4779949ee521,not_interested,not_interested,CONFIRMED,15,not_interested,0.97,False,Jev agrees with existing label (conf 0.97).,2026-09-20T05:32:11.711755+00:00
05d48dee-9122-429c-8862-74d890758514,nurture,nurture,CONFIRMED,3,nurture,0.9,False,Jev agrees with existing label (conf 0.9).,2026-09-20T05:32:11.711755+00:00
05e67bd8-7130-40f6-a576-292b7343ac18,needs_sequence,not_interested,RECLASSIFY,9,not_interested,0.84,False,"Jev disagrees with 'needs_sequence', proposes 'not_interested' (conf 0.84).",2026-09-20T05:32:11.711755+00:00
05eb076e-c4b0-42f2-a28c-4e600585e22e,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.94,False,Jev agrees with existing label (conf 0.94).,2026-09-20T05:32:11.711755+00:00
05effed1-ccd1-49ef-b4e2-92f1ea955192,nurture,nurture,HOLD_LOW_SIGNAL,5,unclear,0.44,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
05fb919b-ea39-41c3-a84e-cefda11a01e2,opted_out,opted_out,CONFIRMED,2,opted_out,0.98,True,Jev agrees with existing label (conf 0.98).,2026-09-20T05:32:11.711755+00:00
0609f850-2aa5-4044-a966-9924c9a0762c,nurture,nurture,CONFIRMED,3,nurture,0.57,False,Jev agrees with existing label (conf 0.57).,2026-09-20T05:32:11.711755+00:00
060a8138-8767-4404-8430-76da2e26981e,not_interested,not_interested,CONFIRMED,2,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
060ad02f-d4da-47ed-95a5-fe1c4aa44ce2,not_interested,not_interested,CONFIRMED,5,not_interested,0.95,False,Jev agrees with existing label (conf 0.95).,2026-09-20T05:32:11.711755+00:00
060b7087-a154-4c38-9c7b-09ad21e3cb8c,needs_sequence,nurture,RECLASSIFY,4,nurture,0.92,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.92).",2026-09-20T05:32:11.711755+00:00
